Subject,Course,Course,CourseGPA,StudentGPA,ACG,Course Degree,Prerequisite 1,Degree of Prereq 1,Prerequisite 1.5,Degree of Prereq 1.5,Prerequisite 2,Degree of Prereq 2,Prerequisite 2.5,Degree of Prereq 2.5,Prerequisite 3,Degree of Prereq 3,Difficulty Score,Offered In Fall,Offered In Spring,Offered In Summer
BIOL-L,326,BIOL-L 326,3,3.3,3.107,1,,0,,0,,0,,0,,0,3.299013584,TRUE,FALSE,FALSE
BIOL-L,328,BIOL-L 328,2.897,3.403,2.909,1,,0,,0,,0,,0,,0,3.881592981,FALSE,TRUE,FALSE
BIOL-L,331,BIOL-L 331,3.067,3.377,3.104,4,BIOL-L 311,3,,0,,0,,0,,0,3.307970189,TRUE,TRUE,FALSE
BIOL-L,340,BIOL-L 340,3.587,3.397,3.608,1,,0,,0,,0,,0,,0,1.81854238,TRUE,FALSE,FALSE
BIOL-L,350,BIOL-L 350,3.091,3.32,3.182,1,,0,,0,,0,,0,,0,3.077879858,TRUE,FALSE,FALSE
BIOL-L,369,BIOL-L 369,3.329,3.374,3.372,1,,0,,0,,0,,0,,0,2.516922855,FALSE,TRUE,FALSE
BIOL-L,376,BIOL-L 376,3.145,3.432,3.132,2,BIOL-H 111,1,BIOL-L 112,1,BIOL-L 111,1,,0,,0,3.225571335,TRUE,TRUE,FALSE
BIOL-L,388,BIOL-L 388,3.504,3.187,3.757,1,,0,,0,,0,,0,,0,1.379617121,FALSE,TRUE,FALSE
BIOL-L,402,BIOL-L 402,3.569,3.268,3.732,1,,0,,0,,0,,0,,0,1.453835066,FALSE,TRUE,FALSE
BIOL-L,411,BIOL-L 411,3.908,3.487,3.830,1,,0,,0,,0,,0,,0,1.165194225,FALSE,TRUE,FALSE
BIOL-L,412,BIOL-L 412,3.657,3.356,3.724,3,BIOL-L 211,2,BIOL-S 211,2,,0,,0,,0,1.478185035,TRUE,TRUE,FALSE
BIOL-L,417,BIOL-L 417,3.475,3.188,3.725,1,,0,,0,,0,,0,,0,1.474807647,FALSE,TRUE,FALSE
BIOL-L,453,BIOL-L 453,3.808,3.445,3.777,1,,0,,0,,0,,0,,0,1.32009695,FALSE,TRUE,FALSE
BIOL-L,473,BIOL-L 473,3.114,3.154,3.374,2,BIOL-L 111,1,,0,,0,,0,,0,2.510319278,TRUE,FALSE,FALSE
BIOL-L,474,BIOL-L 474,3.709,3.151,4.023,1,,0,,0,,0,,0,,0,0.5970399244,TRUE,FALSE,FALSE
BIOL-M,200,BIOL-M 200,3.9,3.829,3.481,1,,0,,0,,0,,0,,0,2.195503998,FALSE,TRUE,FALSE
BIOL-M,215,BIOL-M 215,4,3.867,3.535,1,,0,,0,,0,,0,,0,2.035692954,FALSE,TRUE,FALSE
BIOL-M,250,BIOL-M 250,3.704,3.625,3.492,1,,0,,0,,0,,0,,0,2.162732941,TRUE,TRUE,TRUE
BIOL-M,315,BIOL-M 315,3.879,3.853,3.440,2,BIOL-L 112,1,BIOL-H 111,1,,0,,0,,0,2.314420074,TRUE,TRUE,TRUE
BIOL-M,350,BIOL-M 350,4,3.911,3.495,1,,0,,0,,0,,0,,0,2.153021562,FALSE,TRUE,FALSE
BIOL-M,360,BIOL-M 360,4,3.938,3.471,1,,0,,0,,0,,0,,0,2.223720593,FALSE,TRUE,FALSE
BIOL-M,380,BIOL-M 380,3.8,3.859,3.365,3,BIOL-L 211,2,BIOL-S 211,2,,0,,0,,0,2.536599685,TRUE,FALSE,FALSE
BIOL-M,430,BIOL-M 430,4,3.867,3.535,1,,0,,0,,0,,0,,0,2.035692954,FALSE,TRUE,FALSE
BIOL-M,435,BIOL-M 435,3.715,3.839,3.307,1,,0,,0,,0,,0,,0,2.708108615,FALSE,TRUE,FALSE
BIOL-M,440,BIOL-M 440,4,3.81,3.588,3,BIOL-L 211,2,BIOL-S 211,2,BIOL-M 250,1,,0,,0,1.879669842,TRUE,FALSE,FALSE
BIOL-M,445,BIOL-M 445,3.344,3.485,3.279,4,BIOL-M 250,1,BIOL-M 315,2,BIOL-M 440,3,,0,,0,2.790369218,TRUE,FALSE,FALSE
BIOL-M,460,BIOL-M 460,3.312,3.596,3.147,1,,0,,0,,0,,0,,0,3.178708809,FALSE,TRUE,FALSE
BIOL-M,480,BIOL-M 480,2.852,3.322,2.934,3,BIOL-L 211,2,BIOL-S 211,2,BIOL-M 250,1,,0,,0,3.808887612,TRUE,FALSE,FALSE
BIOL-M,485,BIOL-M 485,3.632,3.473,3.574,1,,0,,0,,0,,0,,0,1.920875814,TRUE,FALSE,FALSE
BIOL-P,451,BIOL-P 451,3.218,3.316,3.316,1,,0,,0,,0,,0,,0,2.680419003,TRUE,TRUE,FALSE
BIOL-Q,201,BIOL-Q 201,3.525,3.502,3.440,2,EDUC-Q 200,1,,0,,0,,0,,0,2.316238017,TRUE,TRUE,FALSE
BIOL-S,211,BIOL-S 211,3.817,3.427,3.806,2,BIOL-L 112,1,BIOL-H 111,1,CHEM-C 117,1,,0,,0,1.235083663,TRUE,FALSE,FALSE
BIOL-S,318,BIOL-S 318,2.586,3.236,2.731,3,BIOL-L 211,2,BIOL-S 211,2,BIOL-L 111,1,,0,,0,4,TRUE,TRUE,FALSE
BIOL-X,150,BIOL-X 150,3.629,3.654,3.394,1,,0,,0,,0,,0,,0,2.45143456,FALSE,TRUE,FALSE
BIOL-X,290,BIOL-X 290,3.703,3.789,3.340,2,BIOL-X 150,1,,0,,0,,0,,0,2.611291761,FALSE,FALSE,TRUE
BIOL-X,325,BIOL-X 325,3.667,3.508,3.572,2,BIOL-X 150,1,,0,,0,,0,,0,1.925481073,TRUE,FALSE,FALSE
BIOL-X,490,BIOL-X 490,4,3.743,3.652,1,,0,,0,,0,,0,,0,1.690198633,TRUE,TRUE,TRUE
BIOL-Z,373,BIOL-Z 373,3.75,3.756,3.412,1,,0,,0,,0,,0,,0,2.398559994,TRUE,FALSE,FALSE
BIOL-Z,375,BIOL-Z 375,2.783,3.027,3.142,1,,0,,0,,0,,0,,0,3.195155035,TRUE,FALSE,FALSE
BIOL-Z,406,BIOL-Z 406,3.586,3.135,3.909,1,,0,,0,,0,,0,,0,0.9320394852,FALSE,TRUE,FALSE
BIOL-Z,460,BIOL-Z 460,3.275,3.328,3.363,1,,0,,0,,0,,0,,0,2.543017437,TRUE,TRUE,FALSE
BIOL-Z,476,BIOL-Z 476,2.731,3.232,2.888,1,,0,,0,,0,,0,,0,3.945312644,TRUE,FALSE,FALSE
BIOT-T,270,BIOT-T 270,3.558,3.786,3.212,1,,0,,0,,0,,0,,0,2.989620362,FALSE,TRUE,FALSE
BIOT-T,301,BIOT-T 301,3.903,3.786,3.523,2,BIOL-L 112,1,,0,,0,,0,,0,2.070882273,TRUE,FALSE,FALSE
BIOT-T,310,BIOT-T 310,3.914,3.906,3.424,3,BIOL-L 211,2,BIOL-S 211,2,,0,,0,,0,2.361804752,TRUE,FALSE,FALSE
BIOT-T,312,BIOT-T 312,3.967,3.731,3.634,1,,0,,0,,0,,0,,0,1.744719705,FALSE,TRUE,FALSE
BIOT-T,315,BIOT-T 315,3.996,3.744,3.647,3,BIOL-L 211,2,BIOL-S 211,2,,0,,0,,0,1.703847942,TRUE,TRUE,FALSE
BIOT-T,322,BIOT-T 322,3.639,3.497,3.556,3,ENG-W 131,1,,0,BIOL-L 211,2,,0,,0,1.973056102,TRUE,TRUE,FALSE
BIOT-T,425,BIOT-T 425,3.064,3.09,3.389,2,CHEM-C 341,1,,0,,0,,0,,0,2.467287961,TRUE,FALSE,FALSE
BIOT-T,440,BIOT-T 440,2.907,3.211,3.094,1,,0,,0,,0,,0,,0,3.336977577,FALSE,TRUE,FALSE
BUS-A,100,BUS-A 100,3.789,3.584,3.613,1,,0,,0,,0,,0,,0,1.805768734,TRUE,TRUE,FALSE
BUS-A,200,BUS-A 200,3.455,3.652,3.233,1,,0,,0,,0,,0,,0,2.926316293,TRUE,TRUE,TRUE
BUS-A,201,BUS-A 201,3.516,3.642,3.299,2,BUS-A 100,1,,0,,0,,0,,0,2.731260235,TRUE,TRUE,TRUE
BUS-A,202,BUS-A 202,3.524,3.65,3.299,2,BUS-A 100,1,,0,,0,,0,,0,2.730495728,TRUE,TRUE,TRUE
BUS-A,205,BUS-A 205,3.915,3.708,3.608,2,BUS-A 100,1,,0,,0,,0,,0,1.819615743,TRUE,FALSE,FALSE
BUS-A,207,BUS-A 207,3.65,3.706,3.366,2,BUS-A 100,1,,0,,0,,0,,0,2.534802002,FALSE,TRUE,FALSE
BUS-A,271,BUS-A 271,3.611,3.56,3.466,2,BUS-D 270,1,,0,,0,,0,,0,2.238018998,FALSE,TRUE,FALSE
BUS-A,272,BUS-A 272,3.51,3.751,3.198,2,BUS-D 270,1,,0,,0,,0,,0,3.030227876,FALSE,TRUE,FALSE
BUS-A,303,BUS-A 303,3.744,3.751,3.411,3,BUS-C 204,2,BUS-C 205,2,,0,,0,,0,2.40126932,TRUE,TRUE,TRUE
BUS-A,310,BUS-A 310,3.986,3.654,3.728,3,BUS-A 201,2,BUS-A 205,2,BUS-A 202,2,BUS-A 207,2,,0,1.466396731,TRUE,TRUE,TRUE
BUS-A,311,BUS-A 311,3.944,3.716,3.627,3,BUS-A 201,2,BUS-A 205,2,BUS-A 202,2,BUS-A 207,2,,0,1.763850813,TRUE,TRUE,TRUE
BUS-A,312,BUS-A 312,3.49,3.6,3.313,4,BUS-A 311,3,,0,,0,,0,,0,2.690520073,TRUE,TRUE,TRUE
BUS-A,324,BUS-A 324,3.468,3.631,3.264,3,BUS-A 201,2,BUS-A 205,2,BUS-A 202,2,BUS-A 207,2,,0,2.835054364,TRUE,TRUE,FALSE
BUS-A,325,BUS-A 325,3.923,3.665,3.658,3,BUS-A 201,2,BUS-A 205,2,BUS-A 202,2,BUS-A 207,2,,0,1.672714841,TRUE,TRUE,TRUE
BUS-A,327,BUS-A 327,3.788,3.584,3.612,3,BUS-A 201,2,BUS-A 205,2,BUS-A 202,2,BUS-A 207,2,,0,1.808581835,TRUE,TRUE,FALSE
BUS-A,329,BUS-A 329,4,3.608,3.789,3,BUS-A 201,2,BUS-A 205,2,BUS-A 202,2,BUS-A 207,2,,0,1.287054224,TRUE,TRUE,TRUE
BUS-A,337,BUS-A 337,3.826,3.633,3.599,3,BUS-K 303,2,BUS-K 304,2,,0,,0,,0,1.846848673,TRUE,TRUE,TRUE
BUS-A,355,BUS-A 355,3.961,3.533,3.831,1,,0,,0,,0,,0,,0,1.16106711,FALSE,TRUE,FALSE
BUS-A,422,BUS-A 422,2.833,3.267,2.963,4,BUS-A 310,3,BUS-A 312,4,,0,,0,,0,3.721803548,TRUE,TRUE,FALSE
BUS-A,424,BUS-A 424,3.826,3.748,3.488,5,BUS-A 312,4,,0,,0,,0,,0,2.172633656,TRUE,TRUE,TRUE
BUS-A,437,BUS-A 437,3.863,3.691,3.577,4,BUS-A 325,3,,0,,0,,0,,0,1.912627681,TRUE,TRUE,FALSE
BUS-A,440,BUS-A 440,3.764,3.704,3.473,5,BUS-A 312,4,,0,,0,,0,,0,2.219136525,FALSE,TRUE,TRUE
BUS-C,104,BUS-C 104,3.01,3.524,2.919,1,,0,,0,,0,,0,,0,3.853006556,TRUE,TRUE,FALSE
BUS-C,106,BUS-C 106,3.513,3.465,3.465,1,,0,,0,,0,,0,,0,2.242788147,TRUE,TRUE,FALSE
BUS-C,204,BUS-C 204,3.145,3.486,3.083,2,ENG-W 131,1,ENG-W 170,1,,0,,0,,0,3.368688915,TRUE,TRUE,TRUE
BUS-C,205,BUS-C 205,2.967,3.414,2.970,2,ENG-W 131,1,ENG-W 170,1,,0,,0,,0,3.702525176,TRUE,TRUE,FALSE
BUS-C,271,BUS-C 271,3.045,3.488,2.983,2,BUS-D 270,1,,0,,0,,0,,0,3.662956985,FALSE,TRUE,FALSE
BUS-C,272,BUS-C 272,3.594,3.509,3.500,2,BUS-D 270,1,,0,,0,,0,,0,2.138230065,FALSE,TRUE,FALSE
BUS-C,355,BUS-C 355,3.038,3.297,3.149,1,,0,,0,,0,,0,,0,3.174470499,FALSE,TRUE,FALSE
BUS-D,270,BUS-D 270,3.188,3.478,3.132,1,,0,,0,,0,,0,,0,3.223116785,TRUE,TRUE,FALSE
BUS-D,271,BUS-D 271,3.348,3.463,3.304,2,BUS-D 270,1,,0,,0,,0,,0,2.717264447,TRUE,TRUE,FALSE
BUS-D,272,BUS-D 272,3.735,3.505,3.642,2,BUS-D 270,1,,0,,0,,0,,0,1.720858047,FALSE,TRUE,FALSE
BUS-D,311,BUS-D 311,3.52,3.575,3.365,3,BUS-D 270,1,,0,BUS-D 271,2,BUS-D 272,2,,0,2.53756435,TRUE,TRUE,FALSE
BUS-D,312,BUS-D 312,4,3.636,3.759,3,BUS-D 271,2,BUS-D 272,2,,0,,0,,0,1.373129982,TRUE,TRUE,FALSE
BUS-D,411,BUS-D 411,3.752,3.626,3.536,1,,0,,0,,0,,0,,0,2.032109274,TRUE,TRUE,FALSE
BUS-D,496,BUS-D 496,3.813,3.259,3.998,1,,0,,0,,0,,0,,0,0.6685813059,FALSE,FALSE,TRUE
BUS-F,228,BUS-F 228,3.545,3.641,3.327,1,,0,,0,,0,,0,,0,2.648284197,FALSE,TRUE,FALSE
BUS-F,255,BUS-F 255,3.545,3.592,3.373,1,,0,,0,,0,,0,,0,2.514375573,TRUE,TRUE,FALSE
BUS-F,260,BUS-F 260,3.395,3.647,3.181,1,,0,,0,,0,,0,,0,3.07910973,TRUE,TRUE,FALSE
BUS-F,262,BUS-F 262,3.534,3.586,3.368,2,BUS-F 260,1,,0,,0,,0,,0,2.528653957,TRUE,TRUE,FALSE
BUS-F,272,BUS-F 272,3.522,3.56,3.381,2,BUS-D 270,1,,0,,0,,0,,0,2.490072796,FALSE,TRUE,FALSE
BUS-F,300,BUS-F 300,3.524,3.619,3.328,2,BUS-A 200,1,,0,,0,,0,,0,2.64711429,TRUE,TRUE,FALSE
BUS-F,303,BUS-F 303,3.51,3.556,3.373,2,BUS-F 370,1,BUS-F 304,1,,0,,0,,0,2.512875858,TRUE,TRUE,TRUE
BUS-F,304,BUS-F 304,3.612,3.645,3.386,1,,0,,0,,0,,0,,0,2.473733062,TRUE,FALSE,FALSE
BUS-F,305,BUS-F 305,3.28,3.634,3.084,2,BUS-F 370,1,BUS-F 304,1,,0,,0,,0,3.364590196,TRUE,TRUE,TRUE
BUS-F,307,BUS-F 307,3.618,3.637,3.399,2,BUS-F 370,1,BUS-F 304,1,,0,,0,,0,2.435124347,TRUE,TRUE,TRUE
BUS-F,317,BUS-F 317,3.516,3.665,3.278,2,BUS-F 370,1,BUS-F 304,1,,0,,0,,0,2.792342624,TRUE,TRUE,FALSE
BUS-F,335,BUS-F 335,3.854,3.65,3.608,1,,0,,0,,0,,0,,0,1.818958707,TRUE,TRUE,FALSE
BUS-F,355,BUS-F 355,3.779,3.65,3.538,1,,0,,0,,0,,0,,0,2.026126212,TRUE,FALSE,FALSE
BUS-F,365,BUS-F 365,3.497,3.648,3.276,2,BUS-F 370,1,BUS-F 304,1,,0,,0,,0,2.799780235,TRUE,TRUE,FALSE
BUS-F,369,BUS-F 369,3.911,3.687,3.625,2,BUS-F 370,1,BUS-F 304,1,,0,,0,,0,1.769923258,FALSE,TRUE,FALSE
BUS-F,370,BUS-F 370,3.709,3.644,3.478,1,,0,,0,,0,,0,,0,2.202613521,TRUE,TRUE,TRUE
BUS-F,402,BUS-F 402,4,3.666,3.729,3,BUS-F 303,2,,0,BUS-F 305,2,,0,,0,1.463894927,TRUE,TRUE,FALSE
BUS-F,419,BUS-F 419,3.848,3.638,3.615,3,BUS-F 303,2,,0,BUS-F 305,2,,0,,0,1.80047194,TRUE,TRUE,FALSE
BUS-F,420,BUS-F 420,3.826,3.671,3.562,3,BUS-F 303,2,,0,BUS-F 305,2,,0,,0,1.956757359,TRUE,TRUE,TRUE
BUS-F,421,BUS-F 421,3.9,3.9,3.417,3,BUS-F 303,2,,0,BUS-F 305,2,,0,,0,2.38245432,TRUE,TRUE,FALSE
BUS-F,424,BUS-F 424,3.829,3.837,3.410,3,BUS-F 303,2,,0,BUS-F 305,2,,0,,0,2.403475226,TRUE,FALSE,FALSE
BUS-F,428,BUS-F 428,3.771,3.87,3.330,1,,0,,0,,0,,0,,0,2.640369834,TRUE,TRUE,FALSE
BUS-F,429,BUS-F 429,3.516,3.36,3.576,1,,0,,0,,0,,0,,0,1.914354411,TRUE,TRUE,FALSE
BUS-F,446,BUS-F 446,3.768,3.701,3.479,3,BUS-F 303,2,,0,BUS-F 305,2,,0,,0,2.199934953,TRUE,TRUE,FALSE
BUS-F,455,BUS-F 455,3.527,3.389,3.557,3,BUS-F 303,2,,0,BUS-F 305,2,,0,,0,1.971909333,TRUE,TRUE,FALSE
BUS-F,494,BUS-F 494,3.927,3.772,3.558,3,BUS-F 303,2,,0,BUS-F 305,2,,0,,0,1.968155926,TRUE,TRUE,TRUE
BUS-G,202,BUS-G 202,3.512,3.847,3.120,2,ECON-E 201,1,ECON-S 201,1,,0,,0,,0,3.260416599,TRUE,TRUE,TRUE
BUS-G,272,BUS-G 272,3.057,3.421,3.054,2,BUS-D 270,1,,0,,0,,0,,0,3.455211787,FALSE,TRUE,FALSE
BUS-G,300,BUS-G 300,3.097,3.318,3.190,2,ECON-E 201,1,,0,,0,,0,,0,3.053990056,TRUE,TRUE,FALSE
BUS-G,303,BUS-G 303,3.177,3.429,3.166,3,BUS-G 202,2,,0,,0,,0,,0,3.123399867,TRUE,TRUE,FALSE
BUS-G,304,BUS-G 304,3.115,3.404,3.127,3,BUS-G 202,2,,0,,0,,0,,0,3.238430202,TRUE,TRUE,FALSE
BUS-G,316,BUS-G 316,3.512,3.711,3.234,1,,0,,0,,0,,0,,0,2.923103264,TRUE,TRUE,FALSE
BUS-G,345,BUS-G 345,3.521,3.397,3.542,2,ECON-E 201,1,ECON-S 201,1,ECON-E 202,1,ECON-S 202,1,,0,2.01442758,TRUE,TRUE,FALSE
BUS-G,350,BUS-G 350,3.339,3.386,3.370,2,ECON-E 370,1,STAT-S 301,1,,0,,0,,0,2.522401497,TRUE,TRUE,FALSE
BUS-G,400,BUS-G 400,2.788,3.398,2.804,4,BUS-G 304,3,,0,,0,,0,,0,4,TRUE,TRUE,FALSE
BUS-G,406,BUS-G 406,3.167,3.479,3.111,3,BUS-G 202,2,,0,,0,,0,,0,3.286631208,TRUE,TRUE,FALSE
BUS-G,456,BUS-G 456,3.097,3.416,3.098,1,,0,,0,,0,,0,,0,3.323966749,TRUE,TRUE,FALSE
BUS-G,492,BUS-G 492,3.135,3.48,3.079,3,BUS-G 350,2,,0,,0,,0,,0,3.381978,TRUE,TRUE,FALSE
BUS-G,494,BUS-G 494,2.783,3.453,2.754,2,BUS-F 370,1,BUS-F 304,1,,0,,0,,0,4,TRUE,TRUE,FALSE
BUS-I,304,BUS-I 304,3.684,3.583,3.514,1,,0,,0,,0,,0,,0,2.09825188,TRUE,FALSE,FALSE
BUS-J,304,BUS-J 304,3.586,3.59,3.414,1,,0,,0,,0,,0,,0,2.393687916,TRUE,FALSE,FALSE
BUS-J,306,BUS-J 306,3.513,3.628,3.309,1,,0,,0,,0,,0,,0,2.702037415,TRUE,TRUE,FALSE
BUS-J,375,BUS-J 375,3.308,3.621,3.122,2,BUS-Z 370,1,,0,,0,,0,,0,3.253957647,TRUE,TRUE,TRUE
BUS-J,420,BUS-J 420,3.523,3.635,3.312,1,,0,,0,,0,,0,,0,2.693101091,TRUE,FALSE,FALSE
BUS-K,160,BUS-K 160,3.438,3.612,3.253,1,,0,,0,,0,,0,,0,2.868139379,TRUE,FALSE,FALSE
BUS-K,201,BUS-K 201,3.469,3.638,3.259,1,,0,,0,,0,,0,,0,2.850811569,TRUE,TRUE,TRUE
BUS-K,204,BUS-K 204,3.522,3.644,3.303,1,,0,,0,,0,,0,,0,2.720001667,TRUE,TRUE,FALSE
BUS-K,303,BUS-K 303,3.869,3.523,3.753,2,BUS-K 201,1,BUS-K 204,1,,0,,0,,0,1.392268525,TRUE,TRUE,TRUE
BUS-K,304,BUS-K 304,3.63,3.738,3.319,2,BUS-K 201,1,BUS-K 204,1,,0,,0,,0,2.673752449,TRUE,TRUE,FALSE
BUS-K,315,BUS-K 315,3.659,3.512,3.560,3,BUS-K 303,2,BUS-K 304,2,,0,,0,,0,1.96045081,TRUE,TRUE,FALSE
BUS-K,327,BUS-K 327,3.669,3.5,3.582,3,BUS-K 303,2,BUS-K 304,2,,0,,0,,0,1.895630414,TRUE,TRUE,TRUE
BUS-K,353,BUS-K 353,3.714,3.462,3.666,3,BUS-K 303,2,BUS-K 304,2,,0,,0,,0,1.648571513,TRUE,TRUE,FALSE
BUS-K,360,BUS-K 360,4,3.56,3.840,2,BUS-K 201,1,BUS-K 204,1,,0,,0,,0,1.136345658,TRUE,TRUE,FALSE
BUS-L,100,BUS-L 100,3.108,3.525,3.013,1,,0,,0,,0,,0,,0,3.575151439,TRUE,TRUE,FALSE
BUS-L,201,BUS-L 201,3.454,3.544,3.331,1,,0,,0,,0,,0,,0,2.638490909,TRUE,TRUE,TRUE
BUS-L,272,BUS-L 272,3.172,3.505,3.093,2,BUS-D 270,1,,0,,0,,0,,0,3.340330664,FALSE,TRUE,FALSE
BUS-L,293,BUS-L 293,3.242,3.495,3.170,1,,0,,0,,0,,0,,0,3.112292498,TRUE,TRUE,FALSE
BUS-L,302,BUS-L 302,3.752,3.477,3.688,1,,0,,0,,0,,0,,0,1.585045125,FALSE,TRUE,FALSE
BUS-L,304,BUS-L 304,3.347,3.457,3.309,2,BUS-L 201,1,BUS-L 293,1,,0,,0,,0,2.703263319,FALSE,TRUE,FALSE
BUS-L,305,BUS-L 305,3.7,3.548,3.564,2,BUS-L 201,1,BUS-L 293,1,,0,,0,,0,1.950524476,TRUE,FALSE,FALSE
BUS-L,310,BUS-L 310,3.394,3.535,3.281,2,BUS-L 201,1,BUS-L 293,1,,0,,0,,0,2.784599559,TRUE,FALSE,FALSE
BUS-L,311,BUS-L 311,3.264,3.544,3.147,2,BUS-L 201,1,BUS-L 293,1,,0,,0,,0,3.179012597,TRUE,FALSE,FALSE
BUS-L,312,BUS-L 312,3.478,3.586,3.314,2,BUS-L 201,1,BUS-L 293,1,,0,,0,,0,2.686099721,TRUE,TRUE,FALSE
BUS-L,314,BUS-L 314,3.541,3.586,3.374,1,,0,,0,,0,,0,,0,2.508973237,TRUE,FALSE,FALSE
BUS-L,315,BUS-L 315,3.522,3.645,3.302,2,BUS-L 201,1,BUS-L 293,1,,0,,0,,0,2.722675084,FALSE,TRUE,FALSE
BUS-L,355,BUS-L 355,3.7,3.584,3.528,1,,0,,0,,0,,0,,0,2.056134672,TRUE,FALSE,FALSE
BUS-L,356,BUS-L 356,3.671,3.79,3.310,2,BUS-L 201,1,BUS-L 293,1,,0,,0,,0,2.699017929,TRUE,FALSE,FALSE
BUS-L,360,BUS-L 360,3.551,3.58,3.390,3,BUS-L 375,2,BUS-L 376,2,,0,,0,,0,2.464125383,FALSE,TRUE,FALSE
BUS-L,375,BUS-L 375,3.9,3.869,3.445,2,BUS-L 201,1,BUS-L 293,1,,0,,0,,0,2.301672023,TRUE,TRUE,TRUE
BUS-L,376,BUS-L 376,3.789,3.764,3.440,2,BUS-L 201,1,BUS-L 293,1,,0,,0,,0,2.315489975,TRUE,TRUE,FALSE
BUS-L,408,BUS-L 408,3.489,3.629,3.286,2,BUS-L 201,1,BUS-L 293,1,,0,,0,,0,2.771404793,TRUE,TRUE,FALSE
BUS-L,413,BUS-L 413,3.144,3.629,2.961,3,BUS-L 304,2,BUS-L 305,2,,0,,0,,0,3.729889887,FALSE,TRUE,FALSE
BUS-L,490,BUS-L 490,4,3.847,3.553,1,,0,,0,,0,,0,,0,1.981474533,FALSE,TRUE,FALSE
BUS-M,255,BUS-M 255,2.928,3.128,3.199,1,,0,,0,,0,,0,,0,3.027093189,FALSE,TRUE,FALSE
BUS-M,300,BUS-M 300,3.702,3.712,3.408,3,BUS-A 201,2,BUS-A 202,2,,0,,0,,0,2.40961529,TRUE,TRUE,TRUE
BUS-M,303,BUS-M 303,3.71,3.463,3.661,1,,0,,0,,0,,0,,0,1.663340396,TRUE,TRUE,FALSE
BUS-M,304,BUS-M 304,3.743,3.702,3.455,1,,0,,0,,0,,0,,0,2.270793535,TRUE,FALSE,FALSE
BUS-M,306,BUS-M 306,3.56,3.213,3.786,2,BUS-M 330,1,,0,,0,,0,,0,1.293594467,TRUE,TRUE,FALSE
BUS-M,311,BUS-M 311,3.542,3.485,3.473,4,BUS-M 300,3,,0,,0,,0,,0,2.217552553,TRUE,TRUE,FALSE
BUS-M,312,BUS-M 312,3.562,3.487,3.491,4,BUS-M 300,3,,0,,0,,0,,0,2.165602759,TRUE,TRUE,FALSE
BUS-M,330,BUS-M 330,3.887,3.46,3.839,1,,0,,0,,0,,0,,0,1.138211875,TRUE,TRUE,FALSE
BUS-M,344,BUS-M 344,3.479,3.613,3.291,1,,0,,0,,0,,0,,0,2.756384117,TRUE,TRUE,FALSE
BUS-M,346,BUS-M 346,3.545,3.644,3.325,1,,0,,0,,0,,0,,0,2.656365692,TRUE,TRUE,FALSE
BUS-M,349,BUS-M 349,3.894,3.713,3.584,2,BUS-M 303,1,,0,,0,,0,,0,1.890973175,TRUE,FALSE,FALSE
BUS-M,355,BUS-M 355,3.88,3.624,3.659,4,BUS-M 300,3,,0,,0,,0,,0,1.670249329,FALSE,TRUE,FALSE
BUS-M,360,BUS-M 360,3.834,3.625,3.614,1,,0,,0,,0,,0,,0,1.801166114,FALSE,TRUE,FALSE
BUS-M,370,BUS-M 370,3.688,3.588,3.513,1,,0,,0,,0,,0,,0,2.10145789,TRUE,TRUE,TRUE
BUS-M,401,BUS-M 401,3.258,3.115,3.574,2,BUS-M 303,1,,0,,0,,0,,0,1.91961396,FALSE,TRUE,FALSE
BUS-M,405,BUS-M 405,2.878,3.299,2.981,1,,0,,0,,0,,0,,0,3.669082375,TRUE,TRUE,FALSE
BUS-M,406,BUS-M 406,3.986,3.606,3.777,3,BUS-M 306,2,,0,,0,,0,,0,1.319997936,FALSE,TRUE,FALSE
BUS-M,407,BUS-M 407,3.706,3.789,3.342,2,BUS-M 304,1,BUS-M 370,1,,0,,0,,0,2.60330906,TRUE,TRUE,FALSE
BUS-M,414,BUS-M 414,3.927,3.557,3.773,1,,0,,0,,0,,0,,0,1.333706442,FALSE,TRUE,FALSE
BUS-M,415,BUS-M 415,3.36,3.459,3.320,2,BUS-M 303,1,,0,,0,,0,,0,2.671015476,TRUE,TRUE,FALSE
BUS-M,419,BUS-M 419,3.307,3.467,3.260,2,BUS-M 303,1,,0,,0,,0,,0,2.847739669,TRUE,TRUE,FALSE
BUS-M,422,BUS-M 422,3.99,3.475,3.924,2,BUS-M 304,1,BUS-M 370,1,,0,,0,,0,0.8882649017,TRUE,FALSE,FALSE
BUS-M,426,BUS-M 426,3.685,3.322,3.791,2,BUS-M 304,1,BUS-M 370,1,,0,,0,,0,1.280762225,TRUE,TRUE,FALSE
BUS-M,428,BUS-M 428,3.413,3.063,3.808,1,,0,,0,,0,,0,,0,1.23039648,FALSE,TRUE,FALSE
BUS-M,429,BUS-M 429,3.943,3.481,3.871,2,BUS-M 304,1,BUS-M 370,1,,0,,0,,0,1.044346254,FALSE,TRUE,FALSE
BUS-M,431,BUS-M 431,3.12,3.382,3.153,1,,0,,0,,0,,0,,0,3.163508075,FALSE,TRUE,FALSE
BUS-M,432,BUS-M 432,3.905,3.532,3.778,1,,0,,0,,0,,0,,0,1.317719705,TRUE,TRUE,FALSE
